,image,class_label
82,basketball_court/basketball_court_577.jpg,3
83,basketball_court/basketball_court_487.jpg,3
84,basketball_court/basketball_court_251.jpg,3
85,basketball_court/basketball_court_497.jpg,3
86,basketball_court/basketball_court_035.jpg,3
87,basketball_court/basketball_court_521.jpg,3
88,basketball_court/basketball_court_651.jpg,3
89,basketball_court/basketball_court_294.jpg,3
90,basketball_court/basketball_court_264.jpg,3
91,basketball_court/basketball_court_267.jpg,3
92,basketball_court/basketball_court_040.jpg,3
93,basketball_court/basketball_court_407.jpg,3
94,basketball_court/basketball_court_499.jpg,3
95,basketball_court/basketball_court_332.jpg,3
96,basketball_court/basketball_court_434.jpg,3
97,basketball_court/basketball_court_348.jpg,3
98,basketball_court/basketball_court_506.jpg,3
99,basketball_court/basketball_court_345.jpg,3
100,basketball_court/basketball_court_654.jpg,3
101,basketball_court/basketball_court_458.jpg,3
102,basketball_court/basketball_court_617.jpg,3
103,basketball_court/basketball_court_620.jpg,3
104,basketball_court/basketball_court_488.jpg,3
105,basketball_court/basketball_court_464.jpg,3
106,basketball_court/basketball_court_357.jpg,3
107,basketball_court/basketball_court_178.jpg,3
108,basketball_court/basketball_court_397.jpg,3
109,basketball_court/basketball_court_652.jpg,3
110,basketball_court/basketball_court_337.jpg,3
111,basketball_court/basketball_court_602.jpg,3
112,basketball_court/basketball_court_655.jpg,3
113,basketball_court/basketball_court_106.jpg,3
114,basketball_court/basketball_court_062.jpg,3
115,basketball_court/basketball_court_483.jpg,3
116,basketball_court/basketball_court_449.jpg,3
117,basketball_court/basketball_court_500.jpg,3
118,basketball_court/basketball_court_686.jpg,3
119,basketball_court/basketball_court_565.jpg,3
120,basketball_court/basketball_court_362.jpg,3
121,basketball_court/basketball_court_537.jpg,3
122,basketball_court/basketball_court_668.jpg,3
123,basketball_court/basketball_court_013.jpg,3
124,basketball_court/basketball_court_448.jpg,3
125,basketball_court/basketball_court_053.jpg,3
126,basketball_court/basketball_court_573.jpg,3
127,basketball_court/basketball_court_353.jpg,3
128,basketball_court/basketball_court_148.jpg,3
129,basketball_court/basketball_court_364.jpg,3
130,basketball_court/basketball_court_494.jpg,3
131,basketball_court/basketball_court_063.jpg,3
132,basketball_court/basketball_court_245.jpg,3
133,basketball_court/basketball_court_086.jpg,3
134,basketball_court/basketball_court_316.jpg,3
135,basketball_court/basketball_court_452.jpg,3
136,basketball_court/basketball_court_002.jpg,3
137,basketball_court/basketball_court_319.jpg,3
138,basketball_court/basketball_court_163.jpg,3
139,basketball_court/basketball_court_143.jpg,3
140,basketball_court/basketball_court_610.jpg,3
141,basketball_court/basketball_court_015.jpg,3
142,basketball_court/basketball_court_083.jpg,3
143,basketball_court/basketball_court_309.jpg,3
144,basketball_court/basketball_court_420.jpg,3
145,basketball_court/basketball_court_174.jpg,3
146,basketball_court/basketball_court_689.jpg,3
147,basketball_court/basketball_court_441.jpg,3
148,basketball_court/basketball_court_045.jpg,3
149,basketball_court/basketball_court_518.jpg,3
150,basketball_court/basketball_court_671.jpg,3
151,basketball_court/basketball_court_346.jpg,3
152,basketball_court/basketball_court_185.jpg,3
153,basketball_court/basketball_court_421.jpg,3
154,basketball_court/basketball_court_653.jpg,3
155,basketball_court/basketball_court_549.jpg,3
156,basketball_court/basketball_court_640.jpg,3
157,basketball_court/basketball_court_195.jpg,3
158,basketball_court/basketball_court_068.jpg,3
159,basketball_court/basketball_court_697.jpg,3
160,circular_farmland/circular_farmland_499.jpg,8
161,circular_farmland/circular_farmland_286.jpg,8
162,circular_farmland/circular_farmland_332.jpg,8
163,circular_farmland/circular_farmland_676.jpg,8
164,circular_farmland/circular_farmland_428.jpg,8
165,circular_farmland/circular_farmland_105.jpg,8
166,circular_farmland/circular_farmland_111.jpg,8
167,circular_farmland/circular_farmland_353.jpg,8
168,circular_farmland/circular_farmland_468.jpg,8
169,circular_farmland/circular_farmland_621.jpg,8
170,circular_farmland/circular_farmland_402.jpg,8
171,circular_farmland/circular_farmland_162.jpg,8
172,circular_farmland/circular_farmland_389.jpg,8
173,circular_farmland/circular_farmland_378.jpg,8
174,circular_farmland/circular_farmland_572.jpg,8
175,circular_farmland/circular_farmland_417.jpg,8
176,circular_farmland/circular_farmland_136.jpg,8
177,circular_farmland/circular_farmland_478.jpg,8
178,circular_farmland/circular_farmland_326.jpg,8
179,circular_farmland/circular_farmland_115.jpg,8
180,circular_farmland/circular_farmland_565.jpg,8
181,circular_farmland/circular_farmland_031.jpg,8
182,circular_farmland/circular_farmland_433.jpg,8
183,circular_farmland/circular_farmland_665.jpg,8
184,circular_farmland/circular_farmland_560.jpg,8
185,circular_farmland/circular_farmland_261.jpg,8
186,circular_farmland/circular_farmland_168.jpg,8
187,circular_farmland/circular_farmland_109.jpg,8
188,circular_farmland/circular_farmland_384.jpg,8
189,circular_farmland/circular_farmland_699.jpg,8
190,circular_farmland/circular_farmland_247.jpg,8
191,circular_farmland/circular_farmland_682.jpg,8
192,circular_farmland/circular_farmland_007.jpg,8
193,circular_farmland/circular_farmland_046.jpg,8
194,circular_farmland/circular_farmland_404.jpg,8
195,circular_farmland/circular_farmland_346.jpg,8
196,circular_farmland/circular_farmland_573.jpg,8
197,circular_farmland/circular_farmland_394.jpg,8
198,circular_farmland/circular_farmland_064.jpg,8
199,circular_farmland/circular_farmland_047.jpg,8
200,circular_farmland/circular_farmland_552.jpg,8
201,circular_farmland/circular_farmland_100.jpg,8
202,circular_farmland/circular_farmland_315.jpg,8
203,circular_farmland/circular_farmland_486.jpg,8
204,circular_farmland/circular_farmland_214.jpg,8
205,circular_farmland/circular_farmland_490.jpg,8
206,circular_farmland/circular_farmland_145.jpg,8
207,circular_farmland/circular_farmland_429.jpg,8
208,circular_farmland/circular_farmland_014.jpg,8
209,circular_farmland/circular_farmland_660.jpg,8
210,circular_farmland/circular_farmland_493.jpg,8
211,circular_farmland/circular_farmland_496.jpg,8
212,circular_farmland/circular_farmland_577.jpg,8
213,circular_farmland/circular_farmland_460.jpg,8
214,circular_farmland/circular_farmland_150.jpg,8
215,circular_farmland/circular_farmland_246.jpg,8
216,circular_farmland/circular_farmland_197.jpg,8
217,circular_farmland/circular_farmland_392.jpg,8
218,circular_farmland/circular_farmland_196.jpg,8
219,circular_farmland/circular_farmland_673.jpg,8
220,circular_farmland/circular_farmland_331.jpg,8
221,circular_farmland/circular_farmland_622.jpg,8
222,circular_farmland/circular_farmland_355.jpg,8
223,circular_farmland/circular_farmland_672.jpg,8
224,circular_farmland/circular_farmland_321.jpg,8
225,circular_farmland/circular_farmland_349.jpg,8
226,circular_farmland/circular_farmland_360.jpg,8
227,circular_farmland/circular_farmland_623.jpg,8
228,circular_farmland/circular_farmland_530.jpg,8
229,circular_farmland/circular_farmland_093.jpg,8
230,circular_farmland/circular_farmland_274.jpg,8
231,circular_farmland/circular_farmland_275.jpg,8
232,circular_farmland/circular_farmland_566.jpg,8
233,circular_farmland/circular_farmland_088.jpg,8
234,circular_farmland/circular_farmland_260.jpg,8
235,circular_farmland/circular_farmland_110.jpg,8
236,circular_farmland/circular_farmland_615.jpg,8
237,circular_farmland/circular_farmland_079.jpg,8
238,circular_farmland/circular_farmland_432.jpg,8
239,circular_farmland/circular_farmland_553.jpg,8
240,circular_farmland/circular_farmland_311.jpg,8
241,circular_farmland/circular_farmland_017.jpg,8
242,circular_farmland/circular_farmland_154.jpg,8
243,circular_farmland/circular_farmland_700.jpg,8
244,circular_farmland/circular_farmland_465.jpg,8
245,circular_farmland/circular_farmland_101.jpg,8
246,circular_farmland/circular_farmland_661.jpg,8
247,circular_farmland/circular_farmland_365.jpg,8
248,circular_farmland/circular_farmland_089.jpg,8
249,circular_farmland/circular_farmland_647.jpg,8
250,circular_farmland/circular_farmland_204.jpg,8
251,circular_farmland/circular_farmland_588.jpg,8
252,circular_farmland/circular_farmland_063.jpg,8
253,circular_farmland/circular_farmland_328.jpg,8
254,circular_farmland/circular_farmland_629.jpg,8
255,circular_farmland/circular_farmland_191.jpg,8
256,circular_farmland/circular_farmland_691.jpg,8
257,circular_farmland/circular_farmland_016.jpg,8
258,circular_farmland/circular_farmland_545.jpg,8
259,circular_farmland/circular_farmland_371.jpg,8
260,circular_farmland/circular_farmland_498.jpg,8
261,circular_farmland/circular_farmland_407.jpg,8
262,circular_farmland/circular_farmland_301.jpg,8
263,circular_farmland/circular_farmland_442.jpg,8
264,circular_farmland/circular_farmland_418.jpg,8
265,circular_farmland/circular_farmland_387.jpg,8
266,circular_farmland/circular_farmland_348.jpg,8
267,circular_farmland/circular_farmland_456.jpg,8
268,circular_farmland/circular_farmland_636.jpg,8
269,circular_farmland/circular_farmland_018.jpg,8
270,circular_farmland/circular_farmland_470.jpg,8
271,circular_farmland/circular_farmland_195.jpg,8
272,circular_farmland/circular_farmland_605.jpg,8
273,circular_farmland/circular_farmland_667.jpg,8
274,circular_farmland/circular_farmland_243.jpg,8
275,circular_farmland/circular_farmland_009.jpg,8
276,circular_farmland/circular_farmland_383.jpg,8
277,circular_farmland/circular_farmland_603.jpg,8
278,circular_farmland/circular_farmland_211.jpg,8
279,circular_farmland/circular_farmland_138.jpg,8
280,circular_farmland/circular_farmland_303.jpg,8
281,circular_farmland/circular_farmland_528.jpg,8
282,circular_farmland/circular_farmland_106.jpg,8
283,circular_farmland/circular_farmland_217.jpg,8
284,circular_farmland/circular_farmland_358.jpg,8
285,circular_farmland/circular_farmland_690.jpg,8
286,circular_farmland/circular_farmland_539.jpg,8
287,circular_farmland/circular_farmland_542.jpg,8
288,circular_farmland/circular_farmland_013.jpg,8
289,circular_farmland/circular_farmland_380.jpg,8
290,circular_farmland/circular_farmland_270.jpg,8
291,circular_farmland/circular_farmland_299.jpg,8
292,circular_farmland/circular_farmland_379.jpg,8
293,circular_farmland/circular_farmland_628.jpg,8
294,circular_farmland/circular_farmland_532.jpg,8
295,circular_farmland/circular_farmland_085.jpg,8
296,circular_farmland/circular_farmland_678.jpg,8
297,circular_farmland/circular_farmland_631.jpg,8
298,circular_farmland/circular_farmland_157.jpg,8
299,circular_farmland/circular_farmland_519.jpg,8
300,circular_farmland/circular_farmland_279.jpg,8
301,circular_farmland/circular_farmland_585.jpg,8
302,circular_farmland/circular_farmland_521.jpg,8
303,circular_farmland/circular_farmland_054.jpg,8
304,circular_farmland/circular_farmland_034.jpg,8
305,circular_farmland/circular_farmland_053.jpg,8
306,circular_farmland/circular_farmland_599.jpg,8
307,circular_farmland/circular_farmland_209.jpg,8
308,circular_farmland/circular_farmland_238.jpg,8
309,circular_farmland/circular_farmland_576.jpg,8
310,circular_farmland/circular_farmland_096.jpg,8
311,circular_farmland/circular_farmland_263.jpg,8
312,circular_farmland/circular_farmland_114.jpg,8
313,circular_farmland/circular_farmland_323.jpg,8
314,circular_farmland/circular_farmland_350.jpg,8
315,circular_farmland/circular_farmland_236.jpg,8
316,circular_farmland/circular_farmland_300.jpg,8
317,circular_farmland/circular_farmland_258.jpg,8
318,circular_farmland/circular_farmland_612.jpg,8
319,circular_farmland/circular_farmland_374.jpg,8
320,roundabout/roundabout_094.jpg,33
321,roundabout/roundabout_581.jpg,33
322,roundabout/roundabout_631.jpg,33
323,roundabout/roundabout_668.jpg,33
324,roundabout/roundabout_697.jpg,33
325,roundabout/roundabout_346.jpg,33
326,roundabout/roundabout_212.jpg,33
327,roundabout/roundabout_530.jpg,33
328,roundabout/roundabout_661.jpg,33
329,roundabout/roundabout_662.jpg,33
330,roundabout/roundabout_143.jpg,33
331,roundabout/roundabout_150.jpg,33
332,roundabout/roundabout_124.jpg,33
333,roundabout/roundabout_677.jpg,33
334,roundabout/roundabout_066.jpg,33
335,roundabout/roundabout_038.jpg,33
336,roundabout/roundabout_086.jpg,33
337,roundabout/roundabout_590.jpg,33
338,roundabout/roundabout_337.jpg,33
339,roundabout/roundabout_173.jpg,33
340,roundabout/roundabout_471.jpg,33
341,roundabout/roundabout_554.jpg,33
342,roundabout/roundabout_539.jpg,33
343,roundabout/roundabout_367.jpg,33
344,roundabout/roundabout_475.jpg,33
345,roundabout/roundabout_245.jpg,33
346,roundabout/roundabout_241.jpg,33
347,roundabout/roundabout_213.jpg,33
348,roundabout/roundabout_603.jpg,33
349,roundabout/roundabout_158.jpg,33
350,roundabout/roundabout_525.jpg,33
351,roundabout/roundabout_095.jpg,33
352,roundabout/roundabout_553.jpg,33
353,roundabout/roundabout_295.jpg,33
354,roundabout/roundabout_429.jpg,33
355,roundabout/roundabout_001.jpg,33
356,roundabout/roundabout_113.jpg,33
357,roundabout/roundabout_052.jpg,33
358,roundabout/roundabout_678.jpg,33
359,roundabout/roundabout_408.jpg,33
360,roundabout/roundabout_282.jpg,33
361,roundabout/roundabout_577.jpg,33
362,roundabout/roundabout_104.jpg,33
363,roundabout/roundabout_695.jpg,33
364,roundabout/roundabout_064.jpg,33
365,roundabout/roundabout_485.jpg,33
366,roundabout/roundabout_211.jpg,33
367,roundabout/roundabout_527.jpg,33
368,roundabout/roundabout_564.jpg,33
369,roundabout/roundabout_411.jpg,33
370,roundabout/roundabout_204.jpg,33
371,roundabout/roundabout_560.jpg,33
372,roundabout/roundabout_215.jpg,33
373,roundabout/roundabout_198.jpg,33
374,roundabout/roundabout_338.jpg,33
375,roundabout/roundabout_293.jpg,33
376,roundabout/roundabout_138.jpg,33
377,roundabout/roundabout_568.jpg,33
378,roundabout/roundabout_674.jpg,33
379,roundabout/roundabout_334.jpg,33
380,roundabout/roundabout_477.jpg,33
381,roundabout/roundabout_264.jpg,33
382,roundabout/roundabout_645.jpg,33
383,roundabout/roundabout_252.jpg,33
384,roundabout/roundabout_438.jpg,33
385,roundabout/roundabout_491.jpg,33
386,roundabout/roundabout_700.jpg,33
387,roundabout/roundabout_452.jpg,33
388,roundabout/roundabout_002.jpg,33
389,roundabout/roundabout_403.jpg,33
390,roundabout/roundabout_304.jpg,33
391,roundabout/roundabout_407.jpg,33
392,roundabout/roundabout_132.jpg,33
393,roundabout/roundabout_693.jpg,33
394,roundabout/roundabout_607.jpg,33
395,roundabout/roundabout_008.jpg,33
396,roundabout/roundabout_416.jpg,33
397,roundabout/roundabout_216.jpg,33
398,roundabout/roundabout_224.jpg,33
399,roundabout/roundabout_134.jpg,33
400,roundabout/roundabout_060.jpg,33
401,roundabout/roundabout_375.jpg,33
402,roundabout/roundabout_270.jpg,33
403,roundabout/roundabout_538.jpg,33
404,roundabout/roundabout_195.jpg,33
405,roundabout/roundabout_344.jpg,33
406,roundabout/roundabout_310.jpg,33
407,roundabout/roundabout_281.jpg,33
408,roundabout/roundabout_465.jpg,33
409,roundabout/roundabout_151.jpg,33
410,roundabout/roundabout_230.jpg,33
411,roundabout/roundabout_253.jpg,33
412,roundabout/roundabout_176.jpg,33
413,roundabout/roundabout_178.jpg,33
414,roundabout/roundabout_468.jpg,33
415,roundabout/roundabout_302.jpg,33
416,roundabout/roundabout_460.jpg,33
417,roundabout/roundabout_019.jpg,33
418,roundabout/roundabout_074.jpg,33
419,roundabout/roundabout_540.jpg,33
420,roundabout/roundabout_303.jpg,33
421,roundabout/roundabout_272.jpg,33
422,roundabout/roundabout_635.jpg,33
423,roundabout/roundabout_339.jpg,33
424,roundabout/roundabout_262.jpg,33
425,roundabout/roundabout_393.jpg,33
426,roundabout/roundabout_036.jpg,33
427,roundabout/roundabout_463.jpg,33
428,roundabout/roundabout_202.jpg,33
429,roundabout/roundabout_377.jpg,33
430,roundabout/roundabout_049.jpg,33
431,roundabout/roundabout_656.jpg,33
432,roundabout/roundabout_357.jpg,33
433,roundabout/roundabout_137.jpg,33
434,roundabout/roundabout_599.jpg,33
435,roundabout/roundabout_417.jpg,33
436,roundabout/roundabout_040.jpg,33
437,roundabout/roundabout_640.jpg,33
438,roundabout/roundabout_523.jpg,33
439,roundabout/roundabout_317.jpg,33
440,roundabout/roundabout_069.jpg,33
441,roundabout/roundabout_127.jpg,33
442,roundabout/roundabout_296.jpg,33
443,roundabout/roundabout_186.jpg,33
444,roundabout/roundabout_247.jpg,33
445,roundabout/roundabout_425.jpg,33
446,roundabout/roundabout_005.jpg,33
447,roundabout/roundabout_084.jpg,33
448,roundabout/roundabout_026.jpg,33
449,roundabout/roundabout_091.jpg,33
450,roundabout/roundabout_030.jpg,33
451,roundabout/roundabout_171.jpg,33
452,roundabout/roundabout_365.jpg,33
453,roundabout/roundabout_555.jpg,33
454,roundabout/roundabout_021.jpg,33
455,roundabout/roundabout_006.jpg,33
456,roundabout/roundabout_636.jpg,33
457,roundabout/roundabout_356.jpg,33
458,roundabout/roundabout_602.jpg,33
459,roundabout/roundabout_170.jpg,33
460,roundabout/roundabout_415.jpg,33
461,roundabout/roundabout_501.jpg,33
462,roundabout/roundabout_308.jpg,33
463,roundabout/roundabout_505.jpg,33
464,roundabout/roundabout_531.jpg,33
465,roundabout/roundabout_672.jpg,33
466,roundabout/roundabout_441.jpg,33
467,roundabout/roundabout_355.jpg,33
468,roundabout/roundabout_632.jpg,33
469,roundabout/roundabout_557.jpg,33
470,roundabout/roundabout_681.jpg,33
471,roundabout/roundabout_432.jpg,33
472,roundabout/roundabout_050.jpg,33
473,roundabout/roundabout_090.jpg,33
474,roundabout/roundabout_098.jpg,33
475,roundabout/roundabout_694.jpg,33
476,roundabout/roundabout_559.jpg,33
477,roundabout/roundabout_549.jpg,33
478,roundabout/roundabout_250.jpg,33
479,roundabout/roundabout_285.jpg,33
